date,vwretd,ewretd,sprtrn
2020-09-25,0.015674,0.011544,0.015977
2020-09-28,0.016584,0.017632,0.016111
2020-09-29,-0.004001,0.000601,-0.004813
2020-09-30,0.006881,0.001363,0.008254
2020-10-01,0.007865,0.007672,0.005293
2020-10-02,-0.007735,0.002193,-0.009572
2020-10-05,0.018302,0.017802,0.017976
2020-10-06,-0.01191,-0.003646,-0.013988
2020-10-07,0.017039,0.016556,0.017406
2020-10-08,0.008516,0.011604,0.008007
2020-10-09,0.00855,0.004725,0.008791
2020-10-12,0.013469,0.004512,0.016419
2020-10-13,-0.004951,-0.005418,-0.006307
2020-10-14,-0.006017,-0.003401,-0.006623
2020-10-15,-0.000777,0.002481,-0.001528
2020-10-16,-0.000707,-0.000596,0.000135
2020-10-19,-0.014167,-0.00685,-0.01633
2020-10-20,0.003821,0.004499,0.004727
2020-10-21,-0.00344,-0.004248,-0.002196
2020-10-22,0.00613,0.008828,0.005219
2020-10-23,0.003817,0.004067,0.003446
2020-10-26,-0.018085,-0.019334,-0.01859
2020-10-27,-0.003025,-0.006574,-0.003026
2020-10-28,-0.032808,-0.027019,-0.035288
2020-10-29,0.010473,0.009178,0.011947
2020-10-30,-0.013112,-0.011517,-0.01213
2020-11-02,0.012086,0.012978,0.012318
2020-11-03,0.018824,0.019996,0.017799
2020-11-04,0.019588,0.002001,0.022047
2020-11-05,0.021074,0.022564,0.01946
2020-11-06,-4.5e-05,-0.005092,-0.000288
2020-11-09,0.010635,0.030519,0.0117
2020-11-10,-0.000557,0.010308,-0.0014
2020-11-11,0.008042,0.003495,0.007652
2020-11-12,-0.00967,-0.010293,-0.009979
2020-11-13,0.013293,0.016427,0.01361
2020-11-16,0.012334,0.018089,0.011648
2020-11-17,-0.001528,0.00284,-0.004792
2020-11-18,-0.009049,-0.004338,-0.011564
2020-11-19,0.005837,0.007978,0.003946
2020-11-20,-0.004295,0.002009,-0.006793
2020-11-23,0.007981,0.016265,0.005636
2020-11-24,0.015105,0.017018,0.016162
2020-11-25,0.000178,0.001262,-0.001584
2020-11-27,0.003998,0.006484,0.002397
2020-11-30,-0.005743,-0.009174,-0.004595
2020-12-01,0.009645,0.006593,0.011271
2020-12-02,0.001192,0.003558,0.001791
2020-12-03,0.002272,0.006908,-0.000624
2020-12-04,0.010477,0.017045,0.008836
2020-12-07,-0.00022,-0.000558,-0.001936
2020-12-08,0.004283,0.00731,0.002787
2020-12-09,-0.009558,-0.005794,-0.007949
2020-12-10,0.00264,0.009297,-0.001285
2020-12-11,-0.002252,-0.004281,-0.001265
2020-12-14,-0.003267,-0.002346,-0.004359
2020-12-15,0.013083,0.013858,0.012921
2020-12-16,0.001387,0.000409,0.001773
2020-12-17,0.007947,0.011095,0.005758
2020-12-18,-0.002101,-0.002766,-0.003511
2020-12-21,-0.002928,-0.001855,-0.003906
2020-12-22,0.000602,0.003866,-0.002073
2020-12-23,0.001445,0.010842,0.000746
2020-12-24,0.00233,-0.000277,0.003537
2020-12-28,0.003847,0.00135,0.008723
2020-12-29,-0.003652,-0.008483,-0.002227
2020-12-30,0.003291,0.010155,0.001342
2020-12-31,0.003558,-0.001058,0.006439
2021-01-04,-0.013064,-0.003012,-0.014755
2021-01-05,0.009014,0.016304,0.007083
2021-01-06,0.008037,0.017269,0.00571
2021-01-07,0.016263,0.016882,0.014847
2021-01-08,0.004688,0.002341,0.005492
2021-01-11,-0.005645,0.000709,-0.006555
2021-01-12,0.004197,0.014239,0.000416
2021-01-13,0.000912,-0.000295,0.002276
2021-01-14,-4.7e-05,0.01346,-0.003753
2021-01-15,-0.008542,-0.009756,-0.00719
2021-01-19,0.008537,0.01355,0.008136
2021-01-20,0.012048,0.006976,0.013936
2021-01-21,-0.000935,-0.001395,0.000317
2021-01-22,-0.001461,0.005535,-0.003011
2021-01-25,0.002429,0.003159,0.003616
2021-01-26,-0.002925,-0.00162,-0.001489
2021-01-27,-0.024763,-0.020591,-0.025678
2021-01-28,0.009276,0.006922,0.009761
2021-01-29,-0.017643,-0.012198,-0.019312
2021-02-01,0.017251,0.0202,0.016052
2021-02-02,0.014015,0.012765,0.013898
2021-02-03,0.001354,0.010909,0.001009
2021-02-04,0.011293,0.015351,0.010853
2021-02-05,0.006078,0.011105,0.003897
2021-02-08,0.009781,0.023485,0.007399
2021-02-09,0.000958,0.008377,-0.001114
2021-02-10,-0.000306,0.001926,-0.000345
2021-02-11,0.001885,4.6e-05,0.001662
2021-02-12,0.004671,0.005813,0.004711
2021-02-16,-0.001123,0.007409,-0.000569
2021-02-17,-0.002344,-0.004152,-0.00032
2021-02-18,-0.006585,-0.013763,-0.004416
2021-02-19,0.002724,0.012252,-0.001855
2021-02-22,-0.009646,-0.006367,-0.007733
2021-02-23,-0.001282,-0.015496,0.001256
2021-02-24,0.011298,0.017854,0.011352
2021-02-25,-0.026609,-0.027999,-0.024479
2021-02-26,-0.003846,-0.007921,-0.00475
2021-03-01,0.024765,0.025468,0.023791
2021-03-02,-0.009017,-0.007969,-0.008081
2021-03-03,-0.014661,-0.009905,-0.013066
2021-03-04,-0.01669,-0.028151,-0.013417
2021-03-05,0.017372,0.012897,0.019496
2021-03-08,-0.005877,0.001343,-0.005359
2021-03-09,0.016852,0.021627,0.014155
2021-03-10,0.006778,0.010512,0.00603
2021-03-11,0.01417,0.020996,0.010396
2021-03-12,0.001509,0.004662,0.001015
2021-03-15,0.007061,0.008545,0.006492
2021-03-16,-0.004282,-0.01086,-0.00157
2021-03-17,0.00357,0.007362,0.002879
2021-03-18,-0.017954,-0.018316,-0.014761
2021-03-19,0.001804,0.006821,-0.000603
2021-03-22,0.004791,-0.003397,0.007025
2021-03-23,-0.011993,-0.025059,-0.007631
2021-03-24,-0.00909,-0.016742,-0.005467
2021-03-25,0.006556,0.010555,0.00524
2021-03-26,0.015363,0.009622,0.016631
2021-03-29,-0.00526,-0.015326,-0.000868
2021-03-30,2.3e-05,0.006469,-0.003158
2021-03-31,0.005605,0.009508,0.003623
2021-04-01,0.012802,0.013969,0.011825
2021-04-05,0.011451,0.00403,0.014438
2021-04-06,0.000329,0.00024,-0.000974
2021-04-07,-0.001475,-0.008745,0.001475
2021-04-08,0.005892,0.006366,0.004221
2021-04-09,0.005508,-0.001899,0.00772
2021-04-12,-0.000689,-0.009196,-0.000196
2021-04-13,0.003958,-0.000586,0.003295
2021-04-14,-0.002872,0.002728,-0.004088
2021-04-15,0.01005,-0.000239,0.011094
2021-04-16,0.002625,-0.001392,0.003609
2021-04-19,-0.006927,-0.008418,-0.005306
2021-04-20,-0.00908,-0.013927,-0.006802
2021-04-21,0.011281,0.018282,0.009306
2021-04-22,-0.007251,-0.000753,-0.009211
2021-04-23,0.012026,0.012955,0.010929
2021-04-26,0.004392,0.010775,0.001782
2021-04-27,-0.000236,-0.00013,-0.000215
2021-04-28,0.000142,0.004216,-0.000846
2021-04-29,0.003534,-0.002602,0.006763
2021-04-30,-0.008008,-0.00826,-0.007195
2021-05-03,0.002051,0.005307,0.002748
2021-05-04,-0.008437,-0.010255,-0.006678
2021-05-05,-5e-05,-0.00027,0.000704
2021-05-06,0.004793,-0.00365,0.008165
2021-05-07,0.008673,0.010497,0.007373
2021-05-10,-0.012279,-0.014776,-0.010436
2021-05-11,-0.006579,-0.003533,-0.008674
2021-05-12,-0.022536,-0.020529,-0.021449
2021-05-13,0.009761,0.000891,0.012173
2021-05-14,0.017586,0.021016,0.014918
2021-05-17,-0.001356,0.004658,-0.00253
2021-05-18,-0.005975,0.002453,-0.008517
2021-05-19,-0.003798,-0.005873,-0.002943
2021-05-20,0.011154,0.009874,0.010555
2021-05-21,-0.000303,0.002794,-0.000784
2021-05-24,0.009375,0.002333,0.009911
2021-05-25,-0.002731,-0.006541,-0.002125
2021-05-26,0.004533,0.012115,0.001877
2021-05-27,0.002905,0.0083,0.001165
2021-05-28,0.001006,0.001001,0.000769
2021-06-01,0.001667,0.009881,-0.000492
2021-06-02,0.001731,0.002925,0.001447
2021-06-03,-0.005216,-0.003755,-0.003629
2021-06-04,0.008419,0.005092,0.008834
2021-06-07,0.001642,0.008558,-0.000797
2021-06-08,0.001769,0.00596,0.000175
2021-06-09,-0.00288,-0.000927,-0.001824
2021-06-10,0.004027,0.000613,0.004652
2021-06-11,0.003115,0.004048,0.001948
2021-06-14,0.001325,-0.000683,0.001815
2021-06-15,-0.002962,-0.005567,-0.002012
2021-06-16,-0.004693,-0.002602,-0.00539
2021-06-17,-0.001405,-0.007398,-0.000436
2021-06-18,-0.012535,-0.013293,-0.013125
2021-06-21,0.013561,0.009485,0.014002
2021-06-22,0.004926,0.001081,0.005125
2021-06-23,-0.000137,0.004536,-0.001083
2021-06-24,0.006528,0.009578,0.005811
2021-06-25,0.003216,0.002692,0.003331
2021-06-28,0.001063,-0.003253,0.002315
2021-06-29,-4e-05,-0.002865,0.000277
2021-06-30,0.00036,0.000284,0.001328
2021-07-01,0.0042,0.003007,0.005222
2021-07-02,0.005001,-0.00385,0.0075
2021-07-06,-0.00301,-0.009556,-0.002022
2021-07-07,0.0011,-0.007276,0.003359
2021-07-08,-0.009006,-0.007498,-0.008561
2021-07-09,0.012887,0.016291,0.011278
2021-07-12,0.002173,0.001703,0.003451
2021-07-13,-0.005943,-0.010875,-0.003517
2021-07-14,-0.002375,-0.010452,0.001165
2021-07-15,-0.003905,-0.005299,-0.003262
2021-07-16,-0.007607,-0.010081,-0.007539
2021-07-19,-0.014629,-0.013581,-0.01587
2021-07-20,0.016902,0.017687,0.015163
2021-07-21,0.009672,0.015063,0.008242
2021-07-22,0.000285,-0.007043,0.002017
2021-07-23,0.008915,-0.002049,0.010145
2021-07-26,0.001649,-0.00046,0.002382
2021-07-27,-0.005939,-0.009745,-0.004712
2021-07-28,0.002969,0.012658,-0.000186
2021-07-29,0.004547,0.003877,0.004206
2021-07-30,-0.005629,-0.005072,-0.005406
2021-08-02,-0.00135,0.001456,-0.001843
2021-08-03,0.006796,0.000659,0.008203
2021-08-04,-0.003965,-0.007763,-0.004632
2021-08-05,0.007173,0.010524,0.006005
2021-08-06,0.000825,0.002363,0.001675
2021-08-09,-0.000405,0.000769,-0.00094
2021-08-10,0.000668,0.0012,0.000993
2021-08-11,0.002429,0.002325,0.002468
2021-08-12,0.001978,-0.003078,0.002952
2021-08-13,0.00028,-0.006952,0.001607
2021-08-16,-0.000843,-0.010526,0.002621
2021-08-17,-0.007821,-0.010395,-0.007061
2021-08-18,-0.008858,-0.002717,-0.010749
2021-08-19,-0.002259,-0.012429,0.001257
2021-08-20,0.008679,0.010185,0.008142
2021-08-23,0.010518,0.016718,0.008524
2021-08-24,0.004232,0.010988,0.001496
2021-08-25,0.002593,0.003958,0.00222
2021-08-26,-0.006469,-0.005873,-0.005825
2021-08-27,0.010965,0.016242,0.008808
2021-08-30,0.003027,-0.000524,0.004307
2021-08-31,-0.001063,0.004912,-0.001349
2021-09-01,0.001985,0.004975,0.000312
2021-09-02,0.004125,0.00583,0.002843
2021-09-03,-7.8e-05,-0.00206,-0.000335
2021-09-07,-0.004163,-0.004219,-0.003395
2021-09-08,-0.003491,-0.008765,-0.001319
2021-09-09,-0.002862,0.001191,-0.004606
2021-09-10,-0.007309,-0.005727,-0.007723
2021-09-13,0.001957,0.001363,0.002277
2021-09-14,-0.006226,-0.010711,-0.005747
2021-09-15,0.008518,0.006521,0.008474
2021-09-16,-0.000877,-5.2e-05,-0.001551
2021-09-17,-0.007397,-0.000968,-0.009111
2021-09-20,-0.018222,-0.022307,-0.016977
2021-09-21,0.000856,0.004033,-0.000812
2021-09-22,0.009965,0.010353,0.00952
2021-09-23,0.01206,0.012258,0.012135
2021-09-24,-0.000111,-0.003788,0.001461
2021-09-27,-0.00098,0.0082,-0.002776
2021-09-28,-0.020769,-0.016825,-0.020364
2021-09-29,-6.9e-05,-0.00432,0.001569
2021-09-30,-0.0095,-0.002315,-0.01191
2021-10-01,0.010644,0.007536,0.011492
2021-10-04,-0.012878,-0.011107,-0.012986
2021-10-05,0.009502,0.003845,0.010525
2021-10-06,0.002818,-0.004543,0.004103
2021-10-07,0.009925,0.010993,0.008298
2021-10-08,-0.00252,-0.002715,-0.001914
2021-10-11,-0.006344,-0.002642,-0.006866
2021-10-12,0.000236,0.004511,-0.002417
2021-10-13,0.004802,0.005999,0.003023
2021-10-14,0.015965,0.008072,0.017063
2021-10-15,0.005721,-0.000452,0.00746
2021-10-18,0.003275,-0.001035,0.003375
2021-10-19,0.006813,0.005574,0.007393
2021-10-20,0.003892,0.005235,0.003664
2021-10-21,0.002944,4.3e-05,0.002996
2021-10-22,-0.0017,-0.003687,-0.001073
2021-10-25,0.005483,0.006844,0.004748
2021-10-26,-5.9e-05,-0.002559,0.00182
2021-10-27,-0.007541,-0.011066,-0.005052
2021-10-28,0.011248,0.010778,0.009829
2021-10-29,0.000973,-0.001533,0.001949
2021-11-01,0.005685,0.016247,0.0018
2021-11-02,0.002035,-0.000788,0.00368
2021-11-03,0.007317,0.009461,0.006461
2021-11-04,0.002951,-0.001967,0.004182
2021-11-05,0.004007,0.004682,0.003733
2021-11-08,0.001985,0.005168,0.000888
2021-11-09,-0.002888,-0.002868,-0.003499
2021-11-10,-0.010458,-0.01151,-0.008226
2021-11-11,0.002449,0.00568,0.000551
2021-11-12,0.007136,0.003169,0.007223
2021-11-15,-0.000328,-0.002949,-1.1e-05
2021-11-16,0.004036,-0.002866,0.003865
2021-11-17,-0.004441,-0.008376,-0.002602
2021-11-18,0.000267,-0.010814,0.003385
2021-11-19,-0.002866,-0.006675,-0.001399
2021-11-22,-0.00622,-0.008697,-0.003197
2021-11-23,-0.000289,-0.003282,0.001657
2021-11-24,0.003215,0.006189,0.002294
2021-11-26,-0.022333,-0.020562,-0.022725
2021-11-29,0.010084,-0.002004,0.0132
2021-11-30,-0.01913,-0.013911,-0.018961
2021-12-01,-0.01512,-0.018774,-0.011815
2021-12-02,0.015404,0.012687,0.014194
2021-12-03,-0.011375,-0.018757,-0.008449
2021-12-06,0.011801,0.011818,0.011731
2021-12-07,0.021576,0.022344,0.020707
2021-12-08,0.004299,0.009254,0.003085
2021-12-09,-0.010779,-0.015051,-0.007181
2021-12-10,0.006154,-0.003162,0.009549
2021-12-13,-0.009868,-0.013043,-0.009136
2021-12-14,-0.007689,-0.010743,-0.007471
2021-12-15,0.015057,0.009288,0.016348
2021-12-16,-0.010042,-0.008498,-0.008743
2021-12-17,-0.006259,0.003383,-0.010288
2021-12-20,-0.01232,-0.012894,-0.011388
2021-12-21,0.019936,0.019754,0.017778
2021-12-22,0.009573,0.006539,0.01018
2021-12-23,0.006854,0.008728,0.006224
2021-12-27,0.012046,0.00226,0.013839
2021-12-28,-0.002438,-0.007305,-0.00101
2021-12-29,0.000553,-0.003616,0.001402
2021-12-30,-0.000979,0.006862,-0.00299
2021-12-31,-0.002389,-0.00077,-0.002626
2022-01-03,0.006155,0.0133,0.006374
2022-01-04,-0.002351,-0.003614,-0.00063
2022-01-05,-0.021879,-0.022888,-0.019393
2022-01-06,0.000161,-0.000855,-0.000964
2022-01-07,-0.004164,-0.003449,-0.00405
2022-01-10,-0.001893,-0.006038,-0.001441
2022-01-11,0.010905,0.0129,0.00916
2022-01-12,0.001817,-0.001804,0.002818
2022-01-13,-0.014356,-0.011682,-0.014244
2022-01-14,0.000164,-0.000537,0.00082
2022-01-18,-0.019346,-0.020456,-0.018388
2022-01-19,-0.009368,-0.007658,-0.00969
2022-01-20,-0.010991,-0.010844,-0.011037
2022-01-21,-0.019931,-0.020748,-0.018915
2022-01-24,0.004196,0.001777,0.002772
2022-01-25,-0.01244,-0.003871,-0.012172
2022-01-26,-0.003579,-0.008831,-0.001497
2022-01-27,-0.008106,-0.017301,-0.005384
2022-01-28,0.022473,0.012924,0.024348
2022-01-31,0.022431,0.030493,0.018886
2022-02-01,0.008548,0.012938,0.006863
2022-02-02,0.004746,-0.008769,0.009423
2022-02-03,-0.023331,-0.017393,-0.024391
2022-02-04,0.007243,0.007808,0.005157
2022-02-07,-0.001807,0.004501,-0.003702
2022-02-08,0.009148,0.008339,0.008401
2022-02-09,0.016251,0.016842,0.014517
2022-02-10,-0.016293,-0.010505,-0.018116
2022-02-11,-0.017672,-0.011637,-0.01897
2022-02-14,-0.004128,-0.008027,-0.003841
2022-02-15,0.017622,0.021559,0.015767
2022-02-16,0.000308,0.001503,0.000881
2022-02-17,-0.021239,-0.017211,-0.021173
2022-02-18,-0.008297,-0.01007,-0.007166
2022-02-22,-0.011235,-0.014612,-0.010143
2022-02-23,-0.018075,-0.013319,-0.018412
2022-02-24,0.016083,0.013783,0.014957
2022-02-25,0.022122,0.016934,0.022373
2022-02-28,-0.000365,0.002819,-0.002443
2022-03-01,-0.015027,-0.01042,-0.015474
2022-03-02,0.017773,0.013006,0.018643
2022-03-03,-0.008077,-0.011302,-0.005255
2022-03-04,-0.010171,-0.013542,-0.007934
2022-03-07,-0.029143,-0.017518,-0.029518
2022-03-08,-0.004392,0.005647,-0.007234
2022-03-09,0.026287,0.02388,0.025698
2022-03-10,-0.004184,-0.004556,-0.004292
2022-03-11,-0.013741,-0.016071,-0.012962
2022-03-14,-0.010539,-0.021574,-0.007421
2022-03-15,0.019118,0.010654,0.021409
2022-03-16,0.025417,0.031026,0.022384
2022-03-17,0.013941,0.018967,0.012348
2022-03-18,0.012298,0.013125,0.011662
2022-03-21,-0.00173,-0.004166,-0.000435
2022-03-22,0.01177,0.012433,0.011304
2022-03-23,-0.011877,-0.007287,-0.012273
2022-03-24,0.013111,0.008528,0.014344
2022-03-25,0.003084,-0.003684,0.005066
2022-03-28,0.006122,-0.002104,0.007145
2022-03-29,0.014708,0.017348,0.012257
2022-03-30,-0.007642,-0.008686,-0.006294
2022-03-31,-0.014539,-0.009262,-0.015653
2022-04-01,0.004477,0.006133,0.00341
2022-04-04,0.008315,0.008491,0.008091
2022-04-05,-0.014787,-0.015893,-0.012552
2022-04-06,-0.011276,-0.012338,-0.009717
2022-04-07,0.00248,-0.003872,0.004253
2022-04-08,-0.003214,-0.004984,-0.002651
2022-04-11,-0.014385,-0.010571,-0.016877
2022-04-12,-0.002728,-0.002382,-0.003418
2022-04-13,0.013356,0.013674,0.011175
2022-04-14,-0.011685,-0.008326,-0.012144
2022-04-18,-0.002124,-0.009658,-0.000205
2022-04-19,0.016324,0.012954,0.016058
2022-04-20,-0.000861,-7.5e-05,-0.000619
2022-04-21,-0.016871,-0.019458,-0.014753
2022-04-22,-0.026382,-0.017404,-0.02774
2022-04-25,0.005326,0.00124,0.005698
2022-04-26,-0.028338,-0.024434,-0.028146
2022-04-27,0.001298,-0.001817,0.002098
2022-04-28,0.022979,0.012195,0.024747
2022-04-29,-0.033543,-0.017716,-0.036285
2022-05-02,0.005966,0.005146,0.005675
2022-05-03,0.005109,0.006211,0.004837
2022-05-04,0.027983,0.017719,0.029862
2022-05-05,-0.036281,-0.031048,-0.03565
2022-05-06,-0.008396,-0.01459,-0.005674
2022-05-09,-0.035487,-0.04038,-0.032037
2022-05-10,0.001277,-0.003265,0.002458
2022-05-11,-0.017115,-0.022909,-0.016463
2022-05-12,0.00147,0.005678,-0.001296
2022-05-13,0.026999,0.030829,0.02387
2022-05-16,-0.004679,-0.00176,-0.003946
2022-05-17,0.020557,0.023178,0.02017
2022-05-18,-0.037661,-0.025583,-0.040395
2022-05-19,-0.002115,0.005998,-0.005834
2022-05-20,-2.6e-05,-0.003057,0.000146
2022-05-23,0.016398,0.008201,0.018555
2022-05-24,-0.010605,-0.015893,-0.008121
2022-05-25,0.011199,0.013029,0.009451
2022-05-26,0.019776,0.017453,0.019883
2022-05-27,0.024482,0.020715,0.024742
2022-05-31,-0.006957,-0.004159,-0.006274
2022-06-01,-0.006968,-0.007004,-0.007483
2022-06-02,0.020266,0.018635,0.018431
2022-06-03,-0.01536,-0.006476,-0.016347
2022-06-06,0.002954,-0.000232,0.003137
2022-06-07,0.009806,0.010778,0.009523
2022-06-08,-0.010409,-0.002544,-0.010794
2022-06-09,-0.02358,-0.018039,-0.023799
2022-06-10,-0.028242,-0.022559,-0.02911
2022-06-13,-0.040683,-0.043392,-0.038768
2022-06-14,-0.003455,-0.004295,-0.003774
2022-06-15,0.014988,0.014309,0.014593
2022-06-16,-0.034246,-0.030492,-0.032512
2022-06-17,0.004,0.009816,0.002201
2022-06-21,0.022508,0.01447,0.024477
2022-06-22,-0.002209,-0.002164,-0.001302
2022-06-23,0.009173,0.010361,0.009532
2022-06-24,0.029803,0.018007,0.030563
2022-06-27,-0.002129,0.001884,-0.002973
2022-06-28,-0.018708,-0.013435,-0.020143
2022-06-29,-0.002681,-0.008789,-0.000712
2022-06-30,-0.008945,-0.006289,-0.008759
2022-07-01,0.011007,0.007705,0.010554
2022-07-05,0.002031,0.004354,0.001584
2022-07-06,0.000678,-0.004074,0.003573
2022-07-07,0.016903,0.021121,0.014965
2022-07-08,-0.000824,0.002676,-0.00083
2022-07-11,-0.013163,-0.016265,-0.011528
2022-07-12,-0.008058,-0.002621,-0.009244
2022-07-13,-0.003428,-0.000128,-0.004457
2022-07-14,-0.005548,-0.010477,-0.002999
2022-07-15,0.018546,0.012759,0.019201
2022-07-18,-0.005552,0.000888,-0.008364
2022-07-19,0.027381,0.022051,0.027628
2022-07-20,0.007873,0.010834,0.005896
2022-07-21,0.009349,0.004848,0.009861
2022-07-22,-0.010469,-0.013783,-0.009332
2022-07-25,0.001988,0.001669,0.001315
2022-07-26,-0.01184,-0.008892,-0.011543
2022-07-27,0.025315,0.01808,0.026156
2022-07-28,0.012436,0.009486,0.012133
2022-07-29,0.013414,0.005708,0.014208
2022-08-01,-0.002154,4.1e-05,-0.002823
2022-08-02,-0.005244,0.003821,-0.006662
2022-08-03,0.014969,0.014302,0.015639
2022-08-04,-0.000469,0.004259,-0.000777
2022-08-05,-0.000378,0.00531,-0.001626
2022-08-08,0.001213,0.009318,-0.001238
2022-08-09,-0.006349,-0.013252,-0.004249
2022-08-10,0.022615,0.021278,0.021291
2022-08-11,-0.000224,0.003621,-0.000705
2022-08-12,0.016857,0.01363,0.017322
2022-08-15,0.002804,0.001988,0.003969
2022-08-16,0.001907,-0.001821,0.001876
2022-08-17,-0.00919,-0.012785,-0.007238
2022-08-18,0.002709,0.00217,0.00227
2022-08-19,-0.01464,-0.01799,-0.0129
2022-08-22,-0.020292,-0.016149,-0.0214
2022-08-23,-0.000707,0.002982,-0.002238
2022-08-24,0.003947,0.00736,0.002916
2022-08-25,0.014208,0.010611,0.014092
2022-08-26,-0.031867,-0.023938,-0.033688
2022-08-29,-0.006512,-0.005659,-0.006666
2022-08-30,-0.011447,-0.012023,-0.011028
2022-08-31,-0.007189,-0.002479,-0.007817
2022-09-01,-0.001093,-0.009851,0.002996
2022-09-02,-0.008552,-0.004037,-0.010737
2022-09-06,-0.004937,-0.00864,-0.004095
2022-09-07,0.018279,0.014478,0.018341
2022-09-08,0.007387,0.006252,0.006611
2022-09-09,0.016683,0.015483,0.015271
2022-09-12,0.010793,0.008578,0.010584
2022-09-13,-0.04055,-0.027192,-0.043237
2022-09-14,0.003995,0.000535,0.003387
2022-09-15,-0.010278,-0.005651,-0.011318
2022-09-16,-0.009523,-0.014129,-0.007182
2022-09-19,0.006945,-0.001124,0.006857
2022-09-20,-0.012176,-0.013387,-0.011272
2022-09-21,-0.015952,-0.012529,-0.017117
2022-09-22,-0.011461,-0.017337,-0.008428
2022-09-23,-0.019087,-0.022913,-0.017233
2022-09-26,-0.011469,-0.013512,-0.010341
2022-09-27,-0.00073,0.001846,-0.00212
2022-09-28,0.021612,0.022669,0.019672
2022-09-29,-0.020934,-0.019556,-0.021126
2022-09-30,-0.012297,-0.004068,-0.015067
2022-10-03,0.025437,0.020441,0.025884
2022-10-04,0.032369,0.030581,0.030584
2022-10-05,-0.003162,-0.004575,-0.002018
2022-10-06,-0.009342,-0.004077,-0.010245
2022-10-07,-0.027375,-0.023965,-0.028004
2022-10-10,-0.008193,-0.009718,-0.007492
2022-10-11,-0.006415,-0.005654,-0.006519
2022-10-12,-0.002909,-0.001043,-0.003291
2022-10-13,0.02343,0.013601,0.025966
2022-10-14,-0.02371,-0.018166,-0.023663
2022-10-17,0.026731,0.02004,0.02648
2022-10-18,0.011592,0.008469,0.011428
2022-10-19,-0.008946,-0.014353,-0.006672
2022-10-20,-0.007498,-0.004555,-0.007951
2022-10-21,0.022119,0.012484,0.023725
2022-10-24,0.008701,-0.003333,0.011882
2022-10-25,0.01829,0.022517,0.016267
2022-10-26,-0.004575,0.004725,-0.007388
2022-10-27,-0.004139,-0.001551,-0.006083
2022-10-28,0.021281,0.011624,0.024626
2022-10-31,-0.005972,-0.002005,-0.007454
2022-11-01,-0.002194,0.003938,-0.004101
2022-11-02,-0.025073,-0.020792,-0.025002
2022-11-03,-0.008895,-0.003951,-0.010586
2022-11-04,0.013226,0.009348,0.013619
2022-11-07,0.008101,0.003382,0.009614
2022-11-08,0.005273,-0.000576,0.005598
2022-11-09,-0.021136,-0.02347,-0.020778
2022-11-10,0.055288,0.04409,0.055435
2022-11-11,0.010538,0.016071,0.009241
2022-11-14,-0.009507,-0.006578,-0.008936
2022-11-15,0.010174,0.010383,0.008713
2022-11-16,-0.009704,-0.013796,-0.008252
2022-11-17,-0.004122,-0.006169,-0.003089
2022-11-18,0.004185,0.000658,0.004759
2022-11-21,-0.004588,-0.007304,-0.003884
2022-11-22,0.013241,0.006866,0.01358
2022-11-23,0.005918,0.00597,0.005915
2022-11-25,0.000406,0.00303,-0.000283
2022-11-28,-0.015647,-0.014113,-0.015444
2022-11-29,-0.000744,0.002548,-0.001592
2022-11-30,0.029413,0.02056,0.030948
2022-12-01,0.000229,0.002523,-0.000868
2022-12-02,-0.000581,0.005174,-0.001195
2022-12-05,-0.019456,-0.017511,-0.017894
2022-12-06,-0.014051,-0.012792,-0.014399
2022-12-07,-0.001929,-0.004659,-0.001862
2022-12-08,0.007368,0.005598,0.007522
2022-12-09,-0.007468,-0.004385,-0.00735
2022-12-12,0.013023,0.006047,0.014279
2022-12-13,0.007299,0.005193,0.00729
2022-12-14,-0.005473,-0.004224,-0.006053
2022-12-15,-0.024078,-0.017985,-0.024922
2022-12-16,-0.010349,-0.007406,-0.011138
2022-12-19,-0.009614,-0.014495,-0.009007
2022-12-20,0.001879,0.001102,0.001037
2022-12-21,0.014642,0.010713,0.014868
2022-12-22,-0.014002,-0.009473,-0.014452
2022-12-23,0.005465,0.002459,0.005868
2022-12-27,-0.00393,-0.008489,-0.00405
2022-12-28,-0.012364,-0.010297,-0.012021
2022-12-29,0.018339,0.022834,0.017461
2022-12-30,-0.002451,0.003808,-0.002541
2023-01-03,-0.003934,0.005062,-0.004001
2023-01-04,0.009553,0.018657,0.007539
2023-01-05,-0.01097,-0.004115,-0.011646
2023-01-06,0.022257,0.017645,0.022841
2023-01-09,0.001059,0.00719,-0.000768
2023-01-10,0.007317,0.013026,0.006978
2023-01-11,0.012571,0.011686,0.012849
2023-01-12,0.005718,0.014703,0.003416
2023-01-13,0.004322,0.007841,0.003997
2023-01-17,-0.001146,0.002261,-0.00203
2023-01-18,-0.014241,-0.012161,-0.015563
2023-01-19,-0.007486,-0.006112,-0.007638
2023-01-20,0.018067,0.014679,0.018918
2023-01-23,0.011763,0.010128,0.011881
2023-01-24,-0.001146,-0.000988,-0.000711
2023-01-25,0.000339,0.001542,-0.000182
2023-01-26,0.010381,0.005295,0.011008
2023-01-27,0.003473,0.005432,0.002495
2023-01-30,-0.012975,-0.010138,-0.012969
2023-01-31,0.01555,0.016344,0.014642
2023-02-01,0.011137,0.012678,0.010452
2023-02-02,0.0138,0.01354,0.014699
2023-02-03,-0.010632,-0.007167,-0.010355
2023-02-06,-0.007223,-0.007359,-0.00614
